gene	NPS_r	NPS_h	NPS_hr	rat_seed	human_seed	node_color	subgraph
PAWR	15.136123601461565	-0.6470475285871635	-9.793791368715542	1	0	1	Rat-Only
PAX1	-0.7346155606751795	0.2041565164857444	-0.1499765538236666	0	0	0	PCNet
PAX2	-0.8905354017088385	3.59283906350953	-3.1995503786976665	0	1	2	Human-Only
PAX3	-0.7728637056541169	0.5308306135992751	-0.4102597151009844	0	0	0	PCNet
PAX4	0.6718011464749938	3.036575162475088	2.039974675508254	0	0	0	PCNet
PAX5	-0.0140673725994527	13.841995496156608	-0.1947205081643811	0	1	2	Human-Only
PAX6	0.7626869088695393	0.9059740900767652	0.6909745782765416	0	0	0	PCNet
PAX7	-0.1761772862336413	0.1057467840095839	-0.0186301814347435	0	0	0	PCNet
PAX8	-0.9884555628835806	0.6866688604509765	-0.6787416549716969	0	0	0	PCNet
PAX9	-0.7694759786313146	-0.3152029322684519	0.242541084774727	0	0	0	PCNet
PAXBP1	-0.5283946546184515	0.0500835221512216	-0.0264638653891703	0	0	0	PCNet
PAXIP1	-1.725864557339901	0.7988938306121599	-1.3787825473310331	0	0	0	PCNet
PAXX	0.2995750380992754	0.976124745798734	0.2924226079123012	0	0	0	PCNet
PBDC1	0.1329470808995977	-0.260224516245351	-0.0345960898133293	0	0	0	PCNet
PBK	-0.5155707888794114	1.0563039857871586	-0.544599479248752	0	0	0	PCNet
PBLD	1.538708942441802	2.1462221220519098	3.302411171667694	0	0	0	Conserved
PBOV1	-1.088844777699623	-0.2553542493056074	0.2780411408198182	0	0	0	PCNet
PBRM1	1.2104060963364924	1.5870155461395543	1.9209332920281048	0	1	2	PCNet
PBX1	-0.0120487709054397	1.072587947140309	-0.0129233664510294	0	0	0	PCNet
PBX2P1	-1.0539717742906982	0.441851395301834	-0.4656988990790947	0	0	0	PCNet
PBX3	-0.1268776005948018	0.4730067028661648	-0.0600139555249173	0	0	0	PCNet
PBX4	-1.0514221860596102	7.212356298911576	-7.583231426442409	0	1	2	Human-Only
PBXIP1	-0.8689698478762157	1.5438493833067892	-1.34155856375589	0	0	0	PCNet
PCARE	-0.5831820574282757	0.7089210769557621	-0.4134300522133303	0	0	0	PCNet
PCBD1	0.3892768480533406	-0.3080591580749683	-0.1199202980693895	0	0	0	PCNet
PCBD2	-0.6892845343924152	-0.1099645224847654	0.0757968446805958	0	0	0	PCNet
PCBP1	0.7947743065237775	0.0320861967729583	0.0255012847892134	0	0	0	PCNet
PCBP2	-0.1019022319706267	2.2971312513903195	-0.2340828016461523	0	1	2	PCNet
PCBP3	0.8827431220846063	0.5817538506373566	0.5135392103963619	0	0	0	PCNet
PCBP4	0.3373684803454389	0.7450290666307209	0.2513493240223871	0	0	0	PCNet
PCCA	-0.4291183874668589	1.0625408302837984	-0.4559558077090809	0	0	0	PCNet
PCCB	-1.0661684879539473	21.957390491344608	-23.41027781957126	0	1	2	Human-Only
PCDH1	-0.3298974675139746	1.9322151437908208	-0.637432882628742	0	0	0	PCNet
PCDH10	0.102768471749799	1.1315821235806185	0.1162909654997723	0	0	0	PCNet
PCDH11X	-0.4040211191679337	-0.3404512531307502	0.1375494963120112	0	0	0	PCNet
PCDH11Y	-0.3208244779466416	-0.2580903264988238	0.0828016942620634	0	0	0	PCNet
PCDH12	0.8066869782853776	0.7219980833515507	0.5824264521866966	0	0	0	PCNet
PCDH15	0.2488587211569777	0.6107645625656335	0.1519940879680844	0	0	0	PCNet
PCDH17	-0.9043923140213086	11.399085934356696	-10.309245705900604	0	1	2	Human-Only
PCDH18	0.083110100019795	0.4941883301336794	0.0410720415460255	0	0	0	PCNet
PCDH19	0.8360272460230217	0.8893134621928858	0.7434902846483169	0	0	0	PCNet
PCDH20	-0.2535460822110182	0.4383253113339411	-0.1111356654226455	0	0	0	PCNet
PCDH7	-0.1641450977273741	10.628153493848153	-1.7445592939092374	0	1	2	Human-Only
PCDH8	0.369946022259243	0.8214953833103124	0.3039089493599822	0	1	2	PCNet
PCDH9	0.6377331375250616	9.228612997939402	5.88539232218046	0	1	2	PCNet
PCDHA1	-0.0158320053192575	-0.6426594283464222	0.0101745874880515	0	0	0	PCNet
PCDHA10	-0.5585806785136453	0.0222951546160238	-0.0124536425929852	0	0	0	PCNet
PCDHA11	-0.2536667384501616	-0.5886952944431172	0.149332415282343	0	0	0	PCNet
PCDHA12	-0.0692617935377441	1.3194743924007517	-0.0913891629448012	0	0	0	PCNet
PCDHA13	-0.524134918794639	-0.4684939751952089	0.2455540516447184	0	0	0	PCNet
PCDHA2	-0.4647857437790064	-0.8036467358001466	0.3735235458344417	0	0	0	PCNet
PCDHA3	0.5623796879246743	-1.0057498663017688	-0.5656132959410716	0	0	0	PCNet
PCDHA4	-0.4228418853827299	0.8247642793546871	-0.3487448828786644	0	0	0	PCNet
PCDHA5	-0.3041635354808331	-0.5464281076280512	0.1662035051022492	0	0	0	PCNet
PCDHA6	-1.4582185221119104	0.9310071325499724	-1.3576118449026684	0	0	0	PCNet
PCDHA7	-0.3060157181699859	-0.5270981215226119	0.1613003102037926	0	0	0	PCNet
PCDHA8	1.7196223984293688	0.4603265055662692	0.7915877695624781	0	0	0	PCNet
PCDHA9	-0.3918719279213427	-0.6348091551265879	0.2487638874815746	0	0	0	PCNet
PCDHAC1	-0.5898281978035768	2.333374222270792	-1.3762899123233037	0	0	0	PCNet
PCDHAC2	-0.8545837703607714	2.029851354961791	-1.7346780241951678	0	0	0	PCNet
PCDHB1	-0.561888037487859	-0.6993626946674811	0.3929635319989317	0	0	0	PCNet
PCDHB10	-0.8035503584779679	-0.5121261068305463	0.4115191167296115	0	0	0	PCNet
PCDHB11	-1.099032466490393	0.2813632314895056	-0.3092273262836187	0	0	0	PCNet
PCDHB12	-0.6581074807152894	-0.5879028850287313	0.3869032865715088	0	0	0	PCNet
PCDHB13	-0.5957804259774715	0.2357798365234149	-0.1404730114408187	0	0	0	PCNet
PCDHB14	-0.7439751759778818	-0.6464140269667591	0.4809159894671658	0	0	0	PCNet
PCDHB15	-0.8479031683088355	0.3876811759253838	-0.3287160973608279	0	0	0	PCNet
PCDHB16	0.0500367776379135	0.6850088182709986	0.0342756339198358	0	0	0	PCNet
PCDHB2	-0.6231291729722884	-0.3751841279612664	0.2337881753688331	0	0	0	PCNet
PCDHB3	-0.271942801133211	-0.6928193235262785	0.1884072275189525	0	0	0	PCNet
PCDHB4	-0.5441361936748926	-0.6576249418808948	0.3578375327407426	0	0	0	PCNet
PCDHB5	-0.7895226481211289	0.3172175928911402	-0.2504504739700233	0	0	0	PCNet
PCDHB6	-0.6562208039730968	-0.29722581537685	0.1950457635281557	0	0	0	PCNet
PCDHB7	-0.8783796964098004	2.0141995815176736	-1.7692320169222413	0	0	0	PCNet
PCDHB8	-0.6328759117671632	-0.6912928149487325	0.4375025705587679	0	0	0	PCNet
PCDHGA1	0.3124475171584551	1.1416975790887016	0.3567205739320837	0	1	2	PCNet
PCDHGA10	-0.4320563267124124	0.3941265079041078	-0.1702848512650394	0	0	0	PCNet
PCDHGA11	0.192576579452415	0.4492796531127573	0.0865207388140223	0	0	0	PCNet
PCDHGA12	1.4344985757961026	0.1575309410275995	0.2259779105479114	0	0	0	PCNet
PCDHGA2	0.5748373176763245	0.8422304711065984	0.4841455048761842	0	1	2	PCNet
PCDHGA3	0.0561805850812977	0.6560361798876597	0.0368564964205881	0	1	2	PCNet
PCDHGA4	-0.3605462326318392	0.0099234926525509	-0.0035778778904269	0	0	0	PCNet
PCDHGA5	-1.338002478424407	0.9720485790732136	-1.3006034079488829	0	0	0	PCNet
PCDHGA6	0.5593224078985575	0.8547146302657596	0.4780610450663699	0	0	0	PCNet
PCDHGA7	-0.648886952040523	-0.5647159719579498	0.3664368258123955	0	0	0	PCNet
PCDHGA8	0.8442050760877223	0.7292388158750085	0.6156271100418821	0	0	0	PCNet
PCDHGA9	0.2378898882438269	0.1664535057527164	0.0395976058813069	0	0	0	PCNet
PCDHGB1	-0.3736154427871212	0.7598198798624449	-0.2838804408532646	0	0	0	PCNet
PCDHGB2	-0.6077516849466771	-0.6310474944063631	0.3835201780068459	0	0	0	PCNet
PCDHGB3	0.4369289193104497	0.7010533950550621	0.3063105022803301	0	0	0	PCNet
PCDHGB4	0.7483967064615944	1.1905272847824988	0.8909866988838867	0	0	0	PCNet
PCDHGB5	-0.3236257745434895	0.1283038733958636	-0.0415224404046662	0	0	0	PCNet
PCDHGB6	-0.6136668657744918	1.5051649079728937	-0.9236698315494768	0	0	0	PCNet
PCDHGB7	0.453705960131224	0.7517365438393856	0.3410673503883764	0	0	0	PCNet
PCDHGC3	0.1783045817512892	-0.4009862522641911	-0.0714976859979835	0	1	2	PCNet
PCDHGC4	-0.1735322412290794	-0.7087298558143895	0.1229874803054333	0	1	2	PCNet
PCDHGC5	0.5165578654803892	0.777429464752685	0.4015873048742084	0	1	2	PCNet
PCED1A	-0.5766198657645544	1.384893461231122	-0.7985570817132986	0	1	2	PCNet
PCED1B	-0.1492575855928311	1.957539726253276	-0.2921776532426155	0	1	2	PCNet
PCF11	0.7048681332973816	2.717160753262929	1.915240028021348	0	0	0	PCNet
PCGF1	2.521636221438889	1.306549590285308	3.2946427719695723	0	0	0	Conserved
PCGF2	-1.369956467048963	0.8381131795313981	-1.1481785704180074	0	0	0	PCNet
PCGF3	-0.737405994216921	1.3784978131470895	-1.0165125504295809	0	0	0	PCNet
PCGF5	-0.1751892059528873	0.6083647479949004	-0.106578937130955	0	1	2	PCNet
PCGF6	0.8422391594134432	0.416819083714875	0.3510613546954979	0	0	0	PCNet
PCID2	0.4178646890170467	0.2319214084310379	0.0969117672104311	0	0	0	PCNet
PCIF1	-0.7905103908660039	0.4770032312413269	-0.3770760107729282	0	0	0	PCNet
PCK1	0.2830136120276982	-0.3542000199976223	-0.10024342703981	0	0	0	PCNet
PCK2	-0.874754706445206	1.1165427994933503	-0.9767010688043142	0	0	0	PCNet
PCLAF	-0.730282696783847	-0.0080051618402111	0.0058460311768605	0	0	0	PCNet
PCLO	1.0368508675335424	0.7575452296060032	0.785461428512881	0	0	0	PCNet
PCMT1	-0.5119665355372479	0.39199050569184	-0.2006860211625452	0	0	0	PCNet
PCMTD1	-0.5329079926913084	1.3822121460710162	-0.7365919002362508	0	0	0	PCNet
PCMTD2	0.4407694009106735	3.557045435082633	1.5678367854334183	0	0	0	PCNet
PCNA	0.8224555472618552	0.553864000847823	0.4555285199259368	0	0	0	PCNet
PCNP	-0.126383859379147	-1.079516063397992	0.1364334063540221	0	0	0	PCNet
PCNT	-0.0171009844307119	3.76015540550832	-0.0643023590466549	0	0	0	PCNet
PCNX1	1.974447642055196	0.6088419553903094	1.2021265632046712	0	0	0	PCNet
PCNX2	-0.5815447253669582	0.4094613739110736	-0.2381201022394927	0	0	0	PCNet
PCNX3	-0.8487609634329386	0.0800512582092021	-0.0679443830416613	0	0	0	PCNet
PCNX4	-0.5370110686166615	-0.2181980522069454	0.1171747691857258	0	0	0	PCNet
PCOLCE	0.9123394900342962	0.5334969889677823	0.486730370849699	0	0	0	PCNet
PCOLCE2	-0.6924613602575371	-0.8381150268446206	0.5803622715411082	0	0	0	PCNet
PCOTH	-0.702324749032286	-0.4678567261985032	0.3285873578104307	0	0	0	PCNet
PCP2	-1.6688784193021249	0.1369821401292721	-0.2286065374915618	0	0	0	PCNet
PCP4	-0.2503040512945202	1.2883812215054415	-0.3224870393545946	0	0	0	PCNet
PCP4L1	-0.0565015960412456	0.7740231942203797	-0.0437335458463944	0	0	0	PCNet
PCSK1	0.5424460057592915	12.684263942175315	6.880528311429604	0	1	2	PCNet
PCSK1N	0.5468126451772956	1.449965958139078	0.792859720987061	0	0	0	PCNet
PCSK2	11.473965860549203	1.5315074783492113	17.57246452175465	1	0	1	Conserved
PCSK4	-0.1529689603985016	0.8434361286534477	-0.1290195477626547	0	0	0	PCNet
PCSK5	0.1695172847266082	0.1830816292122734	0.0310355006673882	0	0	0	PCNet
PCSK6	0.9124002906103628	0.892863465916021	0.8146488857771532	0	0	0	PCNet
PCSK7	-0.1877681746059147	2.060732947201433	-0.3869400638462799	0	1	2	PCNet
PCSK9	0.2735087039168051	0.9540769534787328	0.2609483509828622	0	0	0	PCNet
PCTP	1.980387661329276	0.3848559278864727	0.7621639309758002	0	0	0	PCNet
PCYOX1	-1.2129358651503144	0.3086366333941809	-0.3743564419430512	0	0	0	PCNet
PCYOX1L	-0.530698381845932	1.05530190511984	-0.5600470134060284	0	0	0	PCNet
PCYT1A	-0.8244286678605602	0.6309855496199044	-0.5202025761124012	0	1	2	PCNet
PCYT1B	0.0350311661229762	-0.7986403204995818	-0.0279773017399278	0	0	0	PCNet
PCYT2	-0.424879405809086	0.7004273913639503	-0.2975971738551233	0	0	0	PCNet
PDAP1	-0.7265599949007556	23.138856609584803	-16.81176754026925	0	1	2	Human-Only
PDCD1	-0.3078588358219839	0.4915078040275395	-0.1513150203453381	0	0	0	PCNet
PDCD10	-0.3319011471379262	-0.5479805278755534	0.1818753658111425	0	0	0	PCNet
PDCD11	-1.0000760444152168	0.650465291106002	-0.650514755358683	0	0	0	PCNet
PDCD1LG2	-1.291153025326578	-0.2968130682766037	0.383231091061801	0	0	0	PCNet
PDCD2	0.4381948182903878	-0.7839892839468314	-0.343540041820693	0	0	0	PCNet
PDCD2L	-0.4350834648513401	0.6083374075818095	-0.2646775470893756	0	0	0	PCNet
PDCD4	0.629049970344299	0.0904230436955135	0.056880612955104	0	0	0	PCNet
PDCD5	-0.2594907166156144	-1.2827075833899049	0.3328507100221294	0	0	0	PCNet
PDCD6	1.4236400687190216	0.0846540964546327	0.12051696369402	0	0	0	PCNet
PDCD6IP	-0.0747054339948657	0.344343941620145	-0.0257243636022356	0	0	0	PCNet
PDCD7	-0.4100346431806235	0.1296193098572241	-0.0531484074666255	0	0	0	PCNet
PDCL	2.713139722910413	-0.4755803837515504	-1.2903160305933092	0	0	0	Rat-Only
PDCL2	-1.002725082552537	-1.2201765438670984	1.2235016256778053	0	0	0	PCNet
PDCL3	0.3246447550619883	0.4809038949721156	0.1561229271915786	0	0	0	PCNet
PDE10A	1.2093348009629896	0.8237768229493163	0.9962219802193354	0	1	2	PCNet
PDE11A	0.4773272813502894	0.7737091245173235	0.3693124729617666	0	0	0	PCNet
PDE12	-0.8619099513013327	1.628522241831496	-1.403639526150122	0	0	0	PCNet
PDE1A	1.1492261440717315	0.9462752370327748	1.0874842418857398	0	0	0	PCNet
PDE1B	0.7972654131568814	0.7768575489147889	0.6193616546995914	0	0	0	PCNet
PDE1C	-0.0880229419579371	16.739906710662638	-1.473495836773939	0	1	2	Human-Only
PDE2A	0.2579253061238857	1.6938777064549468	0.4368939259738175	0	0	0	PCNet
PDE3A	0.6884681806537736	1.6507055613697832	1.1364582546313209	0	0	0	PCNet
PDE3B	0.695148170874714	0.9347270950372046	0.6497738303821478	0	0	0	PCNet
PDE4A	0.4797562426632392	1.4341840385951796	0.6880587456440134	0	0	0	PCNet
PDE4B	0.4210810899541967	15.84125744951223	6.670453953085648	0	1	2	PCNet
PDE4C	0.753804207078519	15.32312635402896	11.55063711126276	0	1	2	PCNet
PDE4D	1.3040438292404224	0.8598646993827217	1.121301255211709	0	0	0	PCNet
PDE4DIP	-0.3795724293343093	1.4804802231742793	-0.5619494748916616	0	0	0	PCNet
PDE5A	-0.4356684157623913	1.2130948442137686	-0.5285071089481375	0	1	2	PCNet
PDE6A	0.5720488894922398	1.7652297510865915	1.0097977188077474	0	0	0	PCNet
PDE6B	0.7715744021819465	0.8789797320654987	0.6781982612984847	0	0	0	PCNet
PDE6C	-0.5844952813542378	2.5184679868807653	-1.4720326545735138	0	0	0	PCNet
PDE6D	-1.4400136242920936	0.6830442986514255	-0.9835930960530904	0	1	2	PCNet
PDE6G	0.343968026330368	1.0969901460464109	0.377329535439446	0	0	0	PCNet
PDE6H	0.872370452230543	0.906820407072337	0.7910833286095798	0	0	0	PCNet
PDE7A	-0.2684343667319712	1.2208395995394106	-0.327715304783675	0	0	0	PCNet
PDE7B	1.0862828669469482	1.429068025845197	1.5523721121773364	0	0	0	PCNet
PDE8A	0.25282068147771	1.801795141263549	0.455531075497477	0	0	0	PCNet
PDE8B	0.3749731975198787	1.5324521158901714	0.5746284699414412	0	0	0	PCNet
PDE9A	-0.5335816738028166	1.113768761631058	-0.5942866000603902	0	0	0	PCNet
PDGFA	-0.1752428042622143	1.0581336575682283	-0.1854303094364899	0	0	0	PCNet
PDGFB	1.121834531824919	-0.3050311485749488	-0.342194475753595	0	0	0	PCNet
PDGFC	-0.8025148693984291	0.1958606243689147	-0.1571810633857144	0	0	0	PCNet
PDGFD	0.2540832398321804	-0.0161541466782273	-0.0041044979247282	0	0	0	PCNet
PDGFRA	1.042992736805072	0.2686298317209061	0.2801789633740738	0	0	0	PCNet
PDGFRB	1.1528808823089056	0.6071031614457798	0.6999176284201366	0	0	0	PCNet
PDGFRL	1.0932718711527607	0.2020320947463306	0.2208760062562327	0	0	0	PCNet
PDHA1	-0.7017015935060745	2.487119664840498	-1.7452158320588715	0	0	0	Human-Only
PDHA2	-0.4593604566446854	-1.2549952121171586	0.5764951737250318	0	0	0	PCNet
PDHB	-0.1773985516874401	-0.3994860091804399	0.0708682394480054	0	0	0	PCNet
PDHX	-0.8383498156361434	0.2701051510946065	-0.226442603622536	0	0	0	PCNet
PDIA2	-0.2850310016973124	13.93525672538155	-3.971980183344712	0	1	2	Human-Only
PDIA3	0.1190787143263617	0.6936486240828602	0.0825987863500367	0	1	2	PCNet
PDIA4	-0.1958876658237853	1.1697913876925683	-0.2291477044358639	0	0	0	PCNet
PDIA5	1.0801681768236857	0.5883528804913974	0.6355200582493566	0	0	0	PCNet
PDIA6	-0.2892510761773457	-0.5041681707010808	0.1458311859496513	0	0	0	PCNet
PDIK1L	0.3421451525326304	1.7879889007073109	0.611751735159153	0	0	0	PCNet
PDILT	2.4659255609150272	7.838980806341648	19.33034314188016	0	1	2	Conserved
PDK2	0.1646329794463688	1.0942689889790755	0.1801527639713909	0	0	0	PCNet
PDK3	-1.2569312843358542	-0.5921610228537193	0.7443057149891585	0	0	0	PCNet
PDK4	1.9264870813902224	-0.273541867212876	-0.5269748734049652	0	0	0	Rat-Only
PDLIM1	0.2743741193133191	0.668300582058986	0.1833643836390128	0	0	0	PCNet
PDLIM2	-0.4138976071502084	1.3584301335776006	-0.5622509817685069	0	0	0	PCNet
PDLIM3	1.3912075272478843	3.810160320870057	5.300723718415637	0	0	0	Conserved
PDLIM4	-0.06417747929785	0.2122410787659067	-0.0136210974386523	0	0	0	PCNet
PDLIM5	0.8517593751756358	1.437079782327145	1.2240461774725078	0	0	0	PCNet
PDLIM7	-0.2809902387451816	2.7223091259544083	-0.7649422912401158	0	0	0	PCNet
PDP2	0.1863711284645734	0.7341621031231983	0.1368266196349949	0	0	0	PCNet
PDPK1	1.1456730793888654	0.8170314056500361	0.93605088646849	0	0	0	PCNet
PDPK2P	0.3730689389220537	0.0940936257336543	0.0351034091117832	0	0	0	PCNet
PDPN	-0.7450906244233407	-0.2813010099533684	0.2095947451570716	0	0	0	PCNet
PDPR	-0.7300519477327667	8.506068031900572	-6.209871534236434	0	1	2	Human-Only
PDRG1	-0.8927093942045051	2.235224930575951	-1.9954062936852643	0	0	0	Human-Only
PDS5A	-0.5547789617320602	-0.7030355513437694	0.3900293332352229	0	0	0	PCNet
PDS5B	0.0450040068330572	21.68325126694561	0.9758331881805165	0	1	2	PCNet
PDSS1	0.640461535338168	0.4019554895396211	0.2574370299681506	0	0	0	PCNet
PDSS2	1.1215843172629016	-0.3776650076116283	-0.4235831497161767	0	0	0	PCNet
PDXDC1	0.8460182019859818	0.604706979853752	0.5115931118242446	0	1	2	PCNet
PDXDC2P	-0.2405862384784807	10.502300667254536	-2.526709012904807	0	1	2	Human-Only
PDXK	-0.8858486490641037	3.1740096787097785	-2.811692186001447	0	0	0	Human-Only
PDXP	0.409386598250351	0.7539968150329529	0.3086761911979397	0	1	2	PCNet
PDYN	-0.6800612463615535	-0.6438330703124009	0.437845920245437	0	0	0	PCNet
PDZD11	-0.211232893649349	-0.877984832022819	0.1854592766484176	0	0	0	PCNet
PDZD2	-0.5828874290870165	-0.2813512089042103	0.1639960828286992	0	0	0	PCNet
PDZD3	0.2455973251958238	1.4908248665637425	0.3661425995634761	0	1	2	PCNet
PDZD4	-0.2416400801942541	1.7410572279075116	-0.4207092081743568	0	0	0	PCNet
PDZD7	0.5048382305152177	0.661984339774594	0.3341950027205907	0	0	0	PCNet
PDZD8	-0.5730687062703002	0.8296832577117689	-0.4754655111110114	0	0	0	PCNet
PDZD9	-0.8255607507041708	-0.3141107101621445	0.2593174736856802	0	0	0	PCNet
PDZK1	0.2612344132100127	0.6082064463753637	0.1588844541294151	0	0	0	PCNet
PDZK1IP1	-0.9296654228148814	10.443113803384216	-9.70860180952711	0	1	2	Human-Only
PDZRN3	-0.3828827746013238	1.351935378194287	-0.5176327686847186	0	0	0	PCNet
PDZRN4	-0.0976705631775506	11.351871362993537	-1.1087436691426875	0	1	2	Human-Only
PEA15	-1.4182576935815303	1.753032375957079	-2.486251654298637	0	0	0	Human-Only
PEAK1	0.466518763903745	1.5922163379165073	0.7427987978321566	0	0	0	PCNet
PEAR1	-0.3373556421633479	-0.7367457655810702	0.2485453408587293	0	0	0	PCNet
PEBP1	0.4606581463566698	0.5661441816747044	0.260798929300883	0	0	0	PCNet
PEBP4	-0.4343287261759341	-0.0391131825862918	0.0169879787693908	0	0	0	PCNet
PECAM1	14.511645046214042	-1.5772720421384223	-22.88881201682994	1	0	1	Rat-Only
PECR	-2.2399666628860304	-0.4117217335449781	0.922242957526396	0	0	0	PCNet
PEF1	-0.0279682197863775	0.9492390537633002	-0.0265485264854649	0	1	2	PCNet
PEG10	-0.8259110062019507	0.6017293892460538	-0.4969749253334935	0	0	0	PCNet
PEG3	1.3132305554115768	1.1723352614791398	1.539546486560827	0	0	0	PCNet
PELI1	-1.1972400483379355	-0.2396549916895276	0.2869245538347976	0	0	0	PCNet
PELI2	-1.0420015286902895	0.9185778541331812	-0.9571595282278208	0	0	0	PCNet
PELI3	-0.9400550760951736	0.3871703998588232	-0.3639614997010849	0	0	0	PCNet
PELO	-0.9883959531237828	0.3737564414925014	-0.3694193542251343	0	0	0	PCNet
PELP1	0.1944737352626686	1.736286930374863	0.3376622048377525	0	0	0	PCNet
PEMT	2.447409526604723	0.3132765470146262	0.7667160056254286	0	0	0	PCNet
PENK	-1.3951065431783911	-0.5853871608586811	0.8166774584065675	0	0	0	PCNet
PEPD	-1.1673792271855918	10.74792446544528	-12.546903756320626	0	1	2	Human-Only
PER2	-1.2379513558623336	0.6836941610388276	-0.8463801136531773	0	0	0	PCNet
PER3	-0.8168676720492588	1.0565172061176775	-0.8630347506413342	0	0	0	PCNet
PERM1	-0.2515369379190787	-0.1283663284315112	0.0322888731855771	0	0	0	PCNet
PERP	-0.3670095062449553	0.8596652885184769	-0.3155053330750932	0	0	0	PCNet
PES1	1.136015172458896	2.3082477266109453	2.622204439223788	0	0	0	PCNet
PET100	0.5558853541833472	-0.5805679304652098	-0.322729209654146	0	0	0	PCNet
PET117	0.8852888990426646	1.141431356584012	1.0104965090030351	0	0	0	PCNet
PEX1	0.5543824765963742	0.133314939748099	0.0739074664648475	0	0	0	PCNet
PEX10	0.586256435740364	1.1631059484448032	0.681878347723666	0	0	0	PCNet
PEX11A	-0.8441752758004868	-0.0974807425255374	0.0822908327067317	0	0	0	PCNet
PEX11B	-0.6286708539351745	-0.0053278234886838	0.0033494473422467	0	0	0	PCNet
PEX11G	-0.8514295458031297	-0.1546303772152696	0.1316568718397636	0	0	0	PCNet
PEX12	1.2433306443765586	0.2524839963165705	0.3139210898350503	0	0	0	PCNet
PEX13	1.5445477459934966	0.0435905398203553	0.0673276700261696	0	0	0	PCNet
PEX14	0.1793723848656072	0.4402290536315372	0.0789649352370181	0	0	0	PCNet
PEX16	-0.1955211164350085	0.8774628189616216	-0.171562509993586	0	0	0	PCNet
PEX19	-0.2634357731693122	0.850827486226905	-0.224138396667887	0	0	0	PCNet
PEX2	0.5477589036608561	-0.9301639613253128	-0.5095055916803923	0	0	0	PCNet
PEX26	3.1126064031833214	-0.2443958894001563	-0.7607082102586096	0	0	0	Rat-Only
PEX3	-0.5785484882557904	-1.0075206049484808	0.582899522879503	0	0	0	PCNet
PEX5	0.0033239820728423	-0.6294180948539644	-0.0020921744636171	0	0	0	PCNet
PEX5L	-0.1948919283990385	-0.0790648978013431	0.0154091104011766	0	0	0	PCNet
PEX6	8.893782250782037	2.4339224439472598	21.64677623175817	1	0	1	Conserved
PEX7	3.827846662383741	-1.1005223490670546	-4.212630800755039	0	0	0	Rat-Only
PF4	0.857603512258906	0.4311658674599411	0.3697693622998034	0	0	0	PCNet
PF4V1	0.4286819770535929	1.4425539094622366	0.6183968619146613	0	0	0	PCNet
PFAS	-1.5497317318121555	0.5059300847148569	-0.7840559063610257	0	0	0	PCNet
PFDN1	-0.5933426847210671	0.4909358425906895	-0.2912931908685589	0	1	2	PCNet
PFDN2	-0.2662126290478676	1.301241351502383	-0.3464068812092498	0	0	0	PCNet
PFDN4	-0.9664834541264984	0.0585419782693359	-0.0565798533691461	0	0	0	PCNet
PFDN5	-0.7297566482500139	-0.4349858616304429	0.3174338244195763	0	0	0	PCNet
PFDN6	0.0838202844463659	0.5078118877091927	0.0425649368730305	0	0	0	PCNet
PFKFB1	0.4965054295187427	0.5219179456057457	0.2591350937565205	0	0	0	PCNet
PFKFB2	2.441023231798657	0.8025092322985066	1.95894367977356	0	0	0	PCNet
PFKFB3	0.049393929916263	0.6478472119876383	0.0319997197853637	0	0	0	PCNet
PFKFB4	0.5529041379596834	1.25917786756957	0.6962046534064654	0	1	2	PCNet
PFKL	1.6324966032102428	1.407847690189887	2.2983065720723768	0	0	0	PCNet
PFKM	1.8369351865544563	-0.1275967756945664	-0.2343870069642455	0	0	0	Rat-Only
PFKP	0.8117879278823041	1.4488642763058774	1.1761705286450423	0	0	0	PCNet
PFN1	-0.1459441198180133	18.31413979283542	-2.672841012289418	0	1	2	Human-Only
PFN2	-0.9482495485432924	0.6808868755292636	-0.6456506723296771	0	0	0	PCNet
PFN3	-0.4568703055639297	0.9245054735558662	-0.4223790981989941	0	0	0	PCNet
PFN4	-0.5329332754017927	-0.5798635048942853	0.3090285569492749	0	0	0	PCNet
PGA3	-0.6509677300042769	0.216777659572455	-0.1411152609675209	0	0	0	PCNet
PGA4	-0.5097603808600675	-0.528769552196799	0.2695457683150475	0	0	0	PCNet
PGA5	-0.5251764708283667	-0.482204054187714	0.2532422233974341	0	0	0	PCNet
PGAM2	0.6489341434812318	3.6983861895235135	2.400009074161258	0	0	0	PCNet
PGAM4	-0.7697906054957983	4.40215434811858	-3.3887370611241625	0	0	0	Human-Only
PGAM5	-0.5683833480834349	0.13119654079026	-0.0745699291113329	0	0	0	PCNet
PGAP1	0.6984881636788732	0.9190255627013528	0.6419284776652111	0	0	0	PCNet
PGAP2	1.3357385347779702	0.3223584432929516	0.4305865947174346	0	0	0	PCNet
PGAP3	-0.8952385983048441	0.8080507888096085	-0.7233982555330375	0	0	0	PCNet
PGBD1	-0.913037068222954	0.9029078505105588	-0.8243883367056498	0	1	2	PCNet
PGBD2	-0.9316829611538868	0.52818593336259	-0.4921018344350874	0	0	0	PCNet
PGBD3	-0.7683450806225166	0.9145349687687108	-0.7026784443107058	0	0	0	PCNet
PGBD5	3.492687855468999	2.538779016801228	8.867162639701174	0	0	0	Conserved
PGC	-1.2916165518115277	0.5003182883636799	-0.6462193824245418	0	0	0	PCNet
PGD	-1.5298244696781598	1.1532854431276172	-1.7643242914202484	0	0	0	PCNet
